Fecha;Departamento;Municipio;Día;Hora;Barrio;MES;Zona;Clase de sitio;Arma empleada;Móvil Victima;MOVIL_AGRESOR;Edad;Estado civil;País de nacimiento;Clase de empleado;Profesión;Escolaridad;Código DANE;GENERO;DESCRIPCION_CONDUCTA;Cantidad
1/04/2022;ATLÁNTICO;GALAPA;Viernes;10:40:00;VILLA OLIMPICA;abr.;URBANA;TRANSPORTE PUBLICO URBANO;ARMA DE FUEGO;PASAJERO BUS;PASAJERO BUS;40;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;8296000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;CESAR;VALLEDUPAR (CT);Viernes;17:30:00;CHIRIQUI;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;21;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;20001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;CUNDINAMARCA;BOGOTÁ D.C. (CT);Viernes;21:44:00;LA PAZ E-12;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;44;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;CUNDINAMARCA;BOGOTÁ D.C. (CT);Viernes;3:54:00;VOTO NACIONAL E-14;abr.;URBANA;VIAS PUBLICAS;CONTUNDENTES;A PIE;A PIE;25;SOLTERO;COLOMBIA;INDEPENDIENTE;NO REPORTADA;SECUNDARIA;11001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;GUAJIRA;MAICAO;Viernes;21:55:00;CENTRO;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;36;SOLTERO;VENEZUELA;INDEPENDIENTE;-;PRIMARIA;44430000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;META;VISTAHERMOSA;Viernes;19:55:00;POPULAR;abr.;URBANA;BARES, CANTINAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;30;UNION LIBRE;COLOMBIA;AGRICULTOR;-;PRIMARIA;50711000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;NARIÑO;MALLAMA;Viernes;15:30:00;CORREGIMIENTO CURCUEL;abr.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;31;UNION LIBRE;COLOMBIA;ETNIA INDIGENA;-;SECUNDARIA;52435000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;NARIÑO;PASTO (CT);Viernes;7:30:00;SANTIAGO;abr.;URBANA;DENTRO DE LA VIVIENDA;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;50;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;52001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;NARIÑO;SAN ANDRES DE TUMACO;Viernes;12:20:00;CORREGIMIENTO LLORENTE;abr.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;39;UNION LIBRE;COLOMBIA;ETNIA INDIGENA;-;PRIMARIA;52835000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;NARIÑO;SAN ANDRES DE TUMACO;Viernes;13:40:00;CORREGIMIENTO LLORENTE;abr.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;18;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;52835000;FEMENINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;PUTUMAYO;PUERTO ASÍS;Viernes;10:00:00;VDA. LA DANTA;abr.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;32;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;TECNICO;86568000;FEMENINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;RISARALDA;DOSQUEBRADAS;Viernes;21:14:00;EL JAPON;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;26;SOLTERO;COLOMBIA;DESEMPLEADO;-;TECNOLOGO;66170000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;RISARALDA;PEREIRA (CT);Viernes;15:20:00;VDA. LA GRAMINEA;abr.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;30;CASADO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;66001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;SANTANDER;BARRANCABERMEJA;Viernes;23:30:00;LAS GRANJAS;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;30;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;68081000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;SUCRE;SINCELEJO (CT);Viernes;20:00:00;DIVINO  SALVADOR;abr.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;43;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;70001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;SUCRE;SINCELEJO (CT);Viernes;19:00:00;AV. LA PAZ CALLE 33;abr.;URBANA;BOSQUES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;35;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;70001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;TOLIMA;IBAGUÉ (CT);Viernes;7:55:00;ESTACION;abr.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;23;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;73001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;TOLIMA;PRADO;Viernes;10:30:00;VRDA. CHENCHITO;abr.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;30;SOLTERO;-;EMPLEADO PARTICULAR;-;SECUNDARIA;73563000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;VALLE;CALI (CT);Viernes;20:00:00;ALFONSO LOPEZ I E7;abr.;URBANA;BILLARES;ARMA DE FUEGO;A PIE;A PIE;32;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;VALLE;CALI (CT);Viernes;21:10:00;EL RODEO E12;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;A PIE;30;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;VALLE;CALI (CT);Viernes;21:23:00;CALYPSO E13;abr.;URBANA;PARQUES;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;20;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;VALLE;OBANDO;Viernes;12:00:00;VEREDA EL PORVENIR;abr.;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;56;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76497000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;VALLE;TORO;Viernes;14:00:00;VEREDA LA ROBLEDA;abr.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;69;UNION LIBRE;COLOMBIA;AGRICULTOR;-;PRIMARIA;76823000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
1/04/2022;VALLE;ULLOA;Viernes;11:00:00;VEREDA EL BERLIN;abr.;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;73;SOLTERO;COLOMBIA;AGRICULTOR;-;ANALFABETA;76845000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;ANTIOQUIA;BARBOSA;Sábado;13:34:00;VDA. POPALITO;abr.;RURAL;RIOS;ARMA DE FUEGO;A PIE;A PIE;63;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;5079000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;ANTIOQUIA;CAUCASIA;Sábado;19:40:00;VIA PRINCIPAL (TRONCAL);abr.;RURAL;CARRETERA;ARMA DE FUEGO;A PIE;A PIE;49;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;5154000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;ANTIOQUIA;GIRARDOTA;Sábado;20:00:00;VDA. SAN DIEGO;abr.;RURAL;HOGAR DE PASO;CONTUNDENTES;A PIE;A PIE;36;SOLTERO;COLOMBIA;DESEMPLEADO;-;ANALFABETA;5308000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;ANTIOQUIA;HISPANIA;Sábado;22:40:00;LA FLORIDA;abr.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;28;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;5353000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;ANTIOQUIA;MEDELLÍN (CT);Sábado;19:06:00;GRANADA C-16;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;15;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;5001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;ANTIOQUIA;MEDELLÍN (CT);Sábado;0:51:00;VILLA TINA C-8;abr.;URBANA;QUEBRADA;ARMA DE FUEGO;A PIE;A PIE;21;SOLTERO;COLOMBIA;DELINCUENCIA;-;PRIMARIA;5001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;ANTIOQUIA;SANTA ROSA DE OSOS;Sábado;6:30:00;LA PIEDRA;abr.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;24;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;5686000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;ANTIOQUIA;SANTA ROSA DE OSOS;Sábado;6:30:00;LA PIEDRA;abr.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;54;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;5686000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;ATLÁNTICO;BARRANQUILLA (CT);Sábado;15:30:00;EL BOSQUE;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;18;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;8001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;ATLÁNTICO;BARRANQUILLA (CT);Sábado;19:20:00;EL BOSQUE;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;40;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;8001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;ATLÁNTICO;BARRANQUILLA (CT);Sábado;20:55:00;LA GLORIA;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;32;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;8001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;ATLÁNTICO;BARRANQUILLA (CT);Sábado;14:47:00;CIUDADELA 20 DE JULIO;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;33;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;8001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;BOLÍVAR;CARTAGENA (CT);Sábado;16:00:00;REP. DE CHILE;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;33;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;NO REPORTADA;SECUNDARIA;13001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;BOLÍVAR;CARTAGENA (CT);Sábado;21:30:00;EL POZON;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;31;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;NO REPORTADA;SECUNDARIA;13001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;BOLÍVAR;CARTAGENA (CT);Sábado;7:00:00;DANIEL LEMAITRE;abr.;URBANA;ESTABLECIMIENTO PUBLICO;ARMA DE FUEGO;A PIE;A PIE;35;UNION LIBRE;COLOMBIA;INDEPENDIENTE;NO REPORTADA;SECUNDARIA;13001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;BOYACÁ;PUERTO BOYACÁ;Sábado;21:30:00;VDA. QUINCE LETRAS;abr.;RURAL;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;24;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;15572000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;CASANARE;PAZ DE ARIPORO;Sábado;14:05:00;LA AGUADA;abr.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;26;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;NO REPORTADO;85250000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;CASANARE;YOPAL (CT);Sábado;15:30:00;LA PORFIA;abr.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;31;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;85001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;CAUCA;ARGELIA;Sábado;15:30:00;VDA SANTA CLARA;abr.;RURAL;CARRETERA;ARMA DE FUEGO;A PIE;A PIE;37;UNION LIBRE;COLOMBIA;INDEPENDIENTE;NO REPORTADA;SECUNDARIA;19050000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;CAUCA;BUENOS AIRES;Sábado;17:40:00;VEREDA LA BALSA;abr.;RURAL;CARRETERA;ARMA DE FUEGO;A PIE;A PIE;29;SOLTERO;COLOMBIA;INDEPENDIENTE;NO REPORTADA;SECUNDARIA;19110000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;CAUCA;EL TAMBO;Sábado;19:00:00;VEREDA RIO HONDO;abr.;RURAL;CARRETERA;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;PASAJERO MOTOCICLETA;34;UNION LIBRE;COLOMBIA;INDEPENDIENTE;NO REPORTADA;SECUNDARIA;19256000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;CAUCA;GUAPI;Sábado;3:15:00;LAS FLORES;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;29;UNION LIBRE;COLOMBIA;INDEPENDIENTE;NO REPORTADA;SECUNDARIA;19318000;FEMENINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;CAUCA;POPAYÁN (CT);Sábado;20:30:00;VEREDA DE TORRES;abr.;RURAL;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;52;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;19001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;CAUCA;SUÁREZ;Sábado;20:00:00;C/MIENTO ASNAZU;abr.;RURAL;CARRETERA;ARMA DE FUEGO;A PIE;A PIE;43;UNION LIBRE;COLOMBIA;INDEPENDIENTE;NO REPORTADA;SECUNDARIA;19780000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;CHOCÓ;QUIBDÓ (CT);Sábado;21:45:00;NICOLAS MEDRANO;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;CONDUCTOR MOTOCICLETA;37;SOLTERO;COLOMBIA;GRUPOS ILEGALES;-;SECUNDARIA;27001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;CUNDINAMARCA;BOGOTÁ D.C. (CT);Sábado;10:50:00;LA PLAYA E-19;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;38;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;11001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;CUNDINAMARCA;BOGOTÁ D.C. (CT);Sábado;18:25:00;TIHUAQUE E-5;abr.;URBANA;CASAS DE HABITACION;CONTUNDENTES;A PIE;A PIE;20;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;11001000;FEMENINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;CUNDINAMARCA;BOGOTÁ D.C. (CT);Sábado;18:25:00;TIHUAQUE E-5;abr.;URBANA;CASAS DE HABITACION;CONTUNDENTES;A PIE;A PIE;21;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;11001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;CUNDINAMARCA;BOGOTÁ D.C. (CT);Sábado;20:38:00;PATIO BONITO I E-8;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;17;SOLTERO;COLOMBIA;ESTUDIANTE;-;SECUNDARIA;11001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;CUNDINAMARCA;BOGOTÁ D.C. (CT);Sábado;22:03:00;EL RINCON E-11;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;37;SOLTERO;COLOMBIA;INDEPENDIENTE;NO REPORTADA;SECUNDARIA;11001000;FEMENINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;CUNDINAMARCA;BOGOTÁ D.C. (CT);Sábado;18:34:00;TINTAL E-8;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;29;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;11001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;CUNDINAMARCA;BOGOTÁ D.C. (CT);Sábado;18:34:00;TINTAL E-8;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;34;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;11001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;CUNDINAMARCA;BOGOTÁ D.C. (CT);Sábado;9:18:00;CIUDAD KENNEDY NORTE E-8;abr.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;25;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;11001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;GUAJIRA;MANAURE;Sábado;22:30:00;CORREGIMIENTO DE AREMASHAIN;abr.;RURAL;TRAMO DE VIA;ARMA DE FUEGO;A PIE;A PIE;26;SOLTERO;VENEZUELA;INDEPENDIENTE;-;PRIMARIA;44560000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;GUAVIARE;EL RETORNO;Sábado;19:39:00;VEREDA LA LIBERTAD;abr.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;39;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;95025000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;HUILA;SAN AGUSTÍN;Sábado;20:35:00;VEREDA OBANDO;abr.;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;82;VIUDO;COLOMBIA;AMA DE CASA;-;PRIMARIA;41668000;FEMENINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;MAGDALENA;NUEVA GRANADA;Sábado;21:30:00;VEREDA ZARCITA;abr.;RURAL;BILLARES;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;42;SEPARADO;COLOMBIA;EMPLEADO PARTICULAR;-;ANALFABETA;47460000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;META;VILLAVICENCIO (CT);Sábado;8:35:00;VEREDA EL CARMEN;abr.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;15;SOLTERO;COLOMBIA;ESTUDIANTE;-;PRIMARIA;50001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;META;VISTAHERMOSA;Sábado;6:15:00;INSP. PUERTO LUCAS;abr.;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;31;SOLTERO;COLOMBIA;AGRICULTOR;-;SECUNDARIA;50711000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;NORTE DE SANTANDER;CÚCUTA (CT);Sábado;22:00:00;BARRIO SEVILLA;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;21;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;NO REPORTADO;54001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;NORTE DE SANTANDER;EL ZULIA;Sábado;10:30:00;VEREDA CERRO GONZALEZ;abr.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;30;-;-;NO REPORTA;-;-;54261000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;NORTE DE SANTANDER;SARDINATA;Sábado;20:20:00;BARRIO CENTRO;abr.;URBANA;DISCOTECAS;ARMA DE FUEGO;A PIE;A PIE;36;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;54720000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;RISARALDA;PEREIRA (CT);Sábado;20:13:00;ESTACION VILLEGAS;abr.;RURAL;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;64;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;66001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;RISARALDA;SANTUARIO;Sábado;21:57:00;VEREDA SAN GABRIEL;abr.;RURAL;BOSQUES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;75;VIUDO;COLOMBIA;AGRICULTOR;-;PRIMARIA;66687000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;SANTANDER;BUCARAMANGA (CT);Sábado;15:50:00;INV. LUZ DE SALVACION;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;32;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;68001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;SANTANDER;BUCARAMANGA (CT);Sábado;2:06:00;CENTRO;abr.;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;33;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;68001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;SUCRE;SINCELEJO (CT);Sábado;9:50:00;LA FLORESTA;abr.;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;PASAJERO MOTOCICLETA;22;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;70001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;TOLIMA;LÉRIDA;Sábado;19:45:00;BRISAS DE COLOYA;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;18;SOLTERO;VENEZUELA;INDEPENDIENTE;-;SECUNDARIA;73408000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;TOLIMA;MELGAR;Sábado;15:45:00;CENTRO;abr.;URBANA;TERMINAL DE TRANSPORTES;CONTUNDENTES;A PIE;A PIE;36;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;73449000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;VALLE;ANSERMANUEVO;Sábado;9:15:00;PUEBLO NUEVO;abr.;URBANA;OTRO;ARMA DE FUEGO;A PIE;A PIE;26;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76041000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;VALLE;BUENAVENTURA;Sábado;10:02:00;ALBERTO LLERAS CAMARGO;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;19;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76109000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;VALLE;CALI (CT);Sábado;10:41:00;LA ISLA E4;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;23;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;VALLE;EL CERRITO;Sábado;18:30:00;S/TA BARBARA;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;43;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76248000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
2/04/2022;VALLE;PALMIRA;Sábado;22:40:00;RECTA CALI - PALMIRA;abr.;RURAL;INTERIOR VEHICULO PARTICULAR;ARMA DE FUEGO;CONDUCTOR VEHICULO;CONDUCTOR MOTOCICLETA;35;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76520000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
3/04/2022;ANTIOQUIA;ANORÍ;Domingo;3:00:00;LA GUACAMAYA;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;29;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;5040000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
3/04/2022;ANTIOQUIA;CAUCASIA;Domingo;11:30:00;CUTURU;abr.;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;21;SOLTERO;VENEZUELA;EMPLEADO PARTICULAR;-;PRIMARIA;5154000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
3/04/2022;ANTIOQUIA;FREDONIA;Domingo;0:15:00;PARQUE PRINCIPAL;abr.;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;21;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;5282000;MASCULINO;ARTÍCULO 103. HOMICIDIO;1
